,userId,movieId,rating
12277467,26908,4,5.0
12277479,26908,5,4.0
12278085,26909,2,3.5
12278646,26910,3,1.5
12279672,26911,5,3.0
12280638,26912,3,2.5
12280716,26913,4,2.5
12280919,26914,1,3.0
12281019,26915,2,5.0
12281205,26916,1,2.5
12281483,26917,0,4.0
12281590,26918,0,4.0
12282106,26919,5,3.5
12282133,26919,8,4.0
12282428,26920,0,2.0
12282478,26920,3,3.0
12282820,26921,3,2.0
12282824,26921,5,1.0
12282845,26921,8,2.0
12283022,26921,2,1.0
12283175,26921,1,2.0
12284133,26921,17,3.0
12284846,26922,4,3.0
12284946,26922,2,4.0
12284996,26922,1,2.5
12285511,26923,1,2.0
12285794,26924,5,2.0
12285977,26925,2,3.0
12286407,26926,0,1.5
12286625,26926,1,3.0
12286977,26927,4,2.5
12287510,26928,1,2.0
12287693,26929,11,4.0
12287718,26929,4,3.0
12287792,26929,5,4.0
12287824,26929,8,4.0
12288031,26929,2,4.0
12288213,26929,1,3.0
12289937,26930,0,3.0
12289957,26930,3,3.0
12290044,26931,1,3.0
12290181,26932,4,3.0
12290354,26933,2,4.0
12290577,26934,5,3.5
12290582,26934,8,3.5
12290619,26934,2,4.0
12291394,26935,0,1.5
12291413,26935,6,0.5
12291537,26935,3,1.0
12291608,26935,2,2.5
12291683,26935,1,2.5
12292989,26936,0,2.0
12293139,26937,2,5.0
12293176,26937,1,2.5
12293785,26938,5,5.0
12294050,26939,6,3.0
12294117,26939,3,1.0
12294225,26940,8,4.0
12294504,26941,5,4.0
12294547,26941,2,4.0
12295037,26942,5,3.5
12295176,26943,5,3.5
12295254,26944,4,4.0
12295270,26945,0,3.0
12295400,26946,2,3.5
12295938,26947,1,3.0
12296649,26948,0,2.0
12296791,26948,2,2.0
12296839,26948,1,1.0
12297093,26949,1,1.0
12297192,26950,0,4.0
12297282,26951,0,4.0
12297656,26952,5,2.5
12297967,26953,0,3.0
12298281,26954,1,1.0
12298463,26955,1,3.0
12298896,26956,1,1.0
12299303,26957,0,3.0
12301580,26958,5,4.0
12302328,26959,1,4.0
12302420,26960,4,3.0
12302446,26960,14,3.0
12302520,26960,2,5.0
12303761,26961,4,1.0
12303813,26961,5,3.0
12303982,26961,2,3.0
12304088,26961,1,3.0
12304834,26962,1,3.0
12304930,26963,0,5.0
12305180,26964,8,5.0
12305671,26965,2,3.5
12305837,26966,6,3.5
12306755,26967,5,3.0
12306776,26967,8,4.0
12306870,26967,2,4.0
12306941,26967,1,3.5
12307740,26968,0,3.0
12307935,26969,0,2.5
12307946,26969,3,4.5
12308585,26970,6,4.0
12308872,26970,1,3.0
12309011,26971,0,1.0
12309123,26971,4,5.0
12309542,26972,3,3.0
12309569,26973,5,5.0
12309960,26974,5,4.5
12310240,26975,1,1.0
12310348,26976,1,4.0
12310935,26977,0,3.0
12311863,26978,1,2.5
12311973,26979,6,4.0
12312545,26980,3,1.0
12312644,26981,2,4.0
12312819,26982,5,1.0
12313871,26983,5,2.5
12313964,26983,1,2.0
12314344,26984,2,3.0
12314353,26984,1,0.5
12314897,26985,2,2.0
12314930,26985,1,3.0
12315488,26986,0,3.0
12315512,26986,14,2.0
12315525,26986,3,3.0
12315716,26987,1,1.0
12316310,26988,0,3.0
12316446,26989,6,3.0
12316501,26989,4,4.5
12316980,26990,3,1.5
12316981,26990,5,3.0
12317052,26990,2,3.0
12317537,26991,13,1.0
12317578,26991,5,4.0
12317608,26991,8,4.0
12317937,26991,1,2.0
12318673,26992,0,3.5
12318790,26992,3,2.0
12318791,26992,5,3.5
12318938,26992,1,3.0
12319183,26992,10,2.5
12319417,26993,2,5.0
12319491,26994,5,3.0
12319816,26995,5,5.0
12319860,26995,2,4.0
12320476,26996,5,3.5
12320796,26997,0,3.0
12320962,26998,2,3.5
12321424,26999,4,4.0
12321468,26999,3,1.0
12321473,26999,5,4.5
12321603,26999,2,4.0
12322341,27000,2,5.0
12322593,27001,0,3.0
12322773,27002,0,3.0
12322925,27002,2,2.0
12322964,27002,1,2.5
12323298,27003,0,3.0
12323367,27004,4,5.0
12323986,27005,5,4.5
12325285,27006,4,3.0
12325891,27007,17,4.5
12325946,27008,6,0.5
12326262,27008,1,1.5
12326961,27009,1,2.5
12327104,27010,0,3.0
12327127,27011,0,2.5
12327362,27011,1,3.0
12327809,27012,1,1.0
12328282,27013,1,3.0
12328504,27014,1,3.0
12328629,27015,4,3.0
12329133,27016,0,5.0
12329439,27017,2,4.0
12330261,27018,0,3.5
12330339,27018,4,3.5
12330511,27018,1,2.5
12330979,27019,0,1.0
12330995,27020,6,2.5
12331318,27021,4,3.0
12331333,27021,16,4.0
12331385,27021,1,3.0
12331455,27022,0,2.0
12331628,27023,5,3.5
12331637,27023,2,4.5
12331688,27024,4,5.0
12332078,27025,5,4.5
12332686,27026,0,4.0
12333682,27027,4,3.5
12334001,27028,1,2.5
12334375,27029,1,4.0
12334413,27030,5,3.5
12334852,27031,2,5.0
12334868,27031,1,2.5
12335610,27032,0,1.5
12335636,27032,6,0.5
12335751,27032,4,2.5
12335812,27032,5,1.0
12335992,27032,2,0.5
12336092,27032,1,2.5
12336942,27033,1,4.0
12337142,27034,0,3.0
12337533,27035,2,2.0
12337585,27035,1,1.0
12337819,27036,5,4.0
12338796,27037,4,3.0
12338880,27038,6,4.0
12339233,27039,5,5.0
12339389,27040,4,4.5
12339395,27040,5,3.5
12339833,27041,6,5.0
12339879,27041,5,4.5
12340610,27042,0,3.0
12340751,27043,3,2.0
12340940,27044,5,4.0
12340994,27045,0,3.0
12341040,27046,3,3.0
12341255,27047,5,4.5
12341653,27048,1,4.0
12342089,27049,6,1.5
12342275,27049,3,1.0
12342281,27049,5,4.0
12342481,27049,2,4.5
12343465,27050,6,4.0
12344328,27051,2,4.0
12344961,27052,2,5.0
12345062,27053,3,3.0
12345331,27054,4,4.0
12346223,27055,2,5.0
12346552,27056,5,5.0
12346673,27057,0,4.0
12346716,27057,13,3.0
12346830,27057,1,5.0
12347380,27058,2,1.0
12347538,27059,5,3.0
12347757,27060,3,1.5
12348036,27061,0,2.0
12348636,27062,2,3.0
12348682,27062,1,2.0
12348834,27063,5,5.0
12349248,27064,4,2.0
12349289,27064,5,1.0
12349387,27064,2,3.0
12349474,27064,1,4.0
12350037,27065,0,3.0
12350482,27066,0,2.0
12350551,27067,4,4.0
12350972,27068,2,4.5
12351128,27069,4,3.0
12351244,27070,1,4.0
12351375,27071,5,5.0
12351390,27071,8,4.0
12351485,27071,2,4.0
12351695,27072,0,3.0
12352232,27073,0,4.0
12352383,27074,0,3.0
12352455,27075,0,0.5
12352587,27076,0,1.0
12352978,27077,5,5.0
12353574,27078,3,3.0
12354135,27079,1,2.0
12354384,27080,4,1.0
12354606,27081,2,3.0
12355081,27082,0,3.5
12355085,27082,6,3.0
12355291,27083,1,3.0
12355505,27084,0,3.0
12355676,27085,5,2.0
12355918,27086,1,3.0
12356029,27087,4,3.0
12356137,27087,2,5.0
12356565,27088,1,1.5
12356759,27089,2,4.0
12356925,27090,0,0.5
12356970,27091,2,3.5
12357360,27092,0,3.0
12357431,27093,2,4.0
12357580,27094,4,5.0
12357607,27095,5,5.0
12358374,27096,0,5.0
12358587,27097,1,3.0
12358601,27098,5,4.0
12358913,27099,0,3.0
12359247,27100,0,1.0
12359380,27101,4,3.0
12359615,27102,1,3.0
12359645,27103,0,5.0
12360015,27104,0,3.0
12360331,27105,11,2.0
12360424,27105,3,2.0
12360566,27105,2,4.0
12361605,27106,2,4.5
12361807,27107,2,3.0
12362041,27108,4,3.0
12362147,27108,1,3.5
12362928,27109,0,1.0
12363038,27110,1,2.5
12363180,27111,0,5.0
12363402,27112,0,3.5
12363427,27112,6,4.0
12363552,27112,4,3.5
12363563,27112,13,3.5
12363587,27112,14,4.0
12363754,27112,2,3.5
12365552,27113,2,4.0
12365568,27113,1,3.0
12365617,27114,3,3.0
12365834,27115,2,4.0
12365898,27115,1,2.0
12365995,27116,6,4.0
12366152,27117,5,3.0
12366185,27118,0,2.0
12366407,27118,14,2.0
12366455,27118,5,4.0
12366648,27118,2,3.0
12366860,27118,1,3.0
12367794,27118,15,3.5
12368029,27119,4,3.5
12368320,27120,0,5.0
12368354,27120,6,4.0
12368502,27120,14,2.0
12368544,27120,16,5.0
12368547,27120,3,3.0
12368551,27120,5,4.0
12368669,27121,5,4.0
12368704,27122,1,3.5
12368786,27123,2,4.5
12369105,27124,0,3.0
12369147,27125,0,2.0
12369165,27125,6,3.5
12369494,27125,1,2.5
12370235,27126,5,3.0
12370547,27127,6,5.0
12370782,27128,5,2.0
12370839,27129,0,1.0
12370912,27129,13,1.0
12370940,27129,3,1.0
12371063,27129,1,3.0
12371189,27130,0,3.0
12371292,27130,4,4.0
12371678,27131,8,3.0
12371960,27132,0,3.0
12372177,27133,5,4.0
12372196,27133,2,5.0
12372559,27134,3,2.5
12373183,27135,0,3.0
12373321,27135,4,3.0
12373373,27135,3,1.0
12373512,27135,2,4.0
12373647,27135,1,3.5
12374527,27136,1,4.0
12375051,27137,4,2.0
12375558,27138,1,3.5
12375693,27139,0,3.0
12375983,27140,11,2.0
12376514,27141,0,3.0
12376582,27142,0,3.0
12376757,27143,5,5.0
12376879,27144,2,4.0
12377060,27145,2,3.0
12377122,27145,1,1.0
12378054,27146,2,4.5
12378159,27147,3,2.0
12378601,27148,4,4.0
12378639,27149,0,3.5
12378962,27150,3,1.0
12379579,27151,1,2.5
12379798,27152,4,2.0
12379981,27153,0,3.0
12380123,27154,6,2.5
12382178,27155,4,4.0
12382209,27156,0,5.0
12382467,27157,1,3.0
12382495,27158,0,3.0
12382762,27159,5,3.5
12382849,27160,5,2.0
12383202,27161,1,3.0
12383949,27162,0,4.0
12384058,27162,4,4.0
12384112,27162,5,4.0
12384285,27162,1,3.5
12385236,27163,5,5.0
12385503,27164,5,5.0
12385635,27164,17,4.0
12385729,27165,4,4.0
12387049,27166,1,5.0
12387155,27167,4,3.0
12387687,27168,0,3.0
12387819,27169,4,5.0
12387932,27169,2,5.0
12387989,27169,1,4.0
12388468,27170,2,3.0
12388518,27171,0,3.0
12388637,27171,5,3.0
12388783,27171,1,4.0
12389713,27172,25,2.5
12389981,27173,0,2.5
12390011,27173,5,4.5
12390086,27173,1,3.0
12391169,27174,3,1.5
12391391,27175,0,3.0
12391437,27175,3,2.0
12391584,27176,5,4.5
12391709,27176,1,3.0
12392041,27177,3,2.0
12392151,27178,0,3.0
12392449,27179,0,4.0
12392818,27180,4,5.0
12392865,27181,0,2.0
12392977,27182,0,3.0
12393142,27182,2,3.0
12393200,27182,1,3.0
12395238,27183,4,5.0
12395261,27183,5,3.5
12395287,27183,8,4.5
12395388,27183,2,3.5
12396190,27184,1,2.0
12396527,27185,8,3.0
12396614,27185,2,3.0
12396983,27186,2,2.0
12397175,27187,5,3.0
12397406,27188,2,5.0
12397547,27189,5,2.0
12397893,27190,1,3.0
12398715,27191,6,3.0
12398820,27191,3,3.0
12398860,27191,2,4.0
12399949,27192,0,3.0
12399993,27192,16,5.0
12400074,27193,2,5.0
12400160,27194,1,3.0
12400394,27195,0,3.0
12400868,27196,4,4.0
12400884,27196,3,3.0
12401214,27197,0,3.0
12401357,27197,2,4.0
12401713,27198,2,4.0
12402044,27199,6,4.0
12402227,27199,2,4.0
12402494,27200,1,1.0
12402900,27201,5,4.0
12403154,27202,2,4.0
12403253,27202,10,4.0
12403257,27202,18,3.0
12403472,27203,5,4.5
12403941,27204,6,1.5
12404025,27205,4,3.0
12404568,27206,14,1.5
12404630,27206,2,4.0
12404677,27206,1,1.0
12405247,27207,0,4.0
12405586,27208,4,3.0
12405719,27209,2,4.0
12405741,27209,1,3.0
12405931,27210,0,1.0
12405954,27210,3,3.0
12406849,27211,4,3.0
12406959,27212,0,3.0
12407261,27213,1,5.0
12408943,27214,1,2.0
12409108,27215,3,1.0
12409377,27216,1,3.0
12409435,27217,0,3.0
12409741,27218,0,3.0
12409856,27218,2,4.0
12409893,27218,1,3.0
12410396,27219,4,5.0
12410534,27220,0,3.0
12410731,27221,1,2.5
12411416,27222,0,4.0
12411758,27222,1,4.0
12412608,27223,0,3.0
12412682,27224,6,2.5
12412723,27224,4,2.0
12413977,27225,11,3.0
12414010,27225,4,1.0
12414060,27225,21,2.0
12414102,27225,3,2.0
12414111,27225,5,4.0
12414150,27225,8,3.0
12414369,27225,2,5.0
12415920,27226,0,1.0
12415928,27226,6,3.0
12415950,27226,14,2.0
12416115,27227,5,4.0
12417321,27228,0,3.0
12418613,27229,0,3.5
12419074,27230,1,2.0
12419431,27231,2,5.0
12419489,27231,1,2.0
12419612,27232,1,0.5
12419907,27233,1,3.0
12420170,27234,2,4.0
12421328,27235,4,1.0
12421339,27235,13,0.5
12421567,27235,1,3.0
12421932,27235,17,4.0
12422109,27236,4,4.5
12422373,27237,4,1.0
12422395,27238,0,2.5
12422581,27238,2,3.0
12422623,27238,1,3.5
12422869,27239,6,2.0
12422964,27239,2,3.0
12423158,27240,3,2.0
12423175,27240,1,2.0
12423415,27241,2,3.5
12423634,27241,19,3.0
12423966,27242,3,1.0
12423997,27242,2,4.0
12424189,27243,1,2.0
12424292,27244,1,3.0
12424320,27245,0,3.0
12424447,27246,0,3.0
12424511,27246,3,2.0
12425074,27247,2,4.5
12425616,27248,1,2.0
12425869,27249,0,3.0
12426002,27250,4,3.0
12426221,27250,1,3.0
12426394,27251,4,2.5
12426424,27252,2,2.0
12426998,27253,3,3.0
12427042,27253,2,5.0
12427113,27254,2,4.0
12427738,27255,6,1.0
12427748,27255,3,2.0
12428320,27256,2,4.0
12429100,27257,0,4.0
12429334,27258,4,5.0
12429778,27259,1,2.0
12429958,27260,5,3.5
12430017,27260,1,2.5
12430683,27261,0,3.0
12430750,27261,4,3.0
12430779,27261,5,4.0
12430831,27261,2,5.0
12431012,27262,0,3.0
12431209,27263,6,0.5
12431240,27264,0,3.0
12431478,27265,17,4.5
12432060,27266,2,2.5
12432468,27267,5,4.0
12433643,27268,16,4.0
12433654,27269,5,4.0
12433663,27270,0,3.0
12433825,27271,5,4.0
12433839,27271,8,5.0
12433893,27271,2,3.0
12434158,27272,6,3.0
12434757,27273,4,4.5
12435470,27274,1,2.5
12435478,27275,3,1.0
12436077,27276,4,3.5
12436281,27277,3,1.0
12436558,27278,4,3.5
12436827,27279,2,3.0
12437064,27280,3,3.0
12437065,27280,5,2.5
12437134,27280,2,4.5
12437197,27280,1,2.5
12437756,27281,0,4.0
12437859,27281,4,3.0
12438920,27282,0,4.0
12438931,27283,0,3.0
12440172,27284,3,1.0
12440526,27285,1,0.5
12440610,27286,4,1.0
12440900,27287,4,3.5
12440983,27287,2,4.5
12441052,27287,1,3.0
12441635,27288,2,4.0
12443311,27289,21,5.0
12443333,27290,0,4.0
12443505,27291,1,4.0
12443640,27292,0,4.0
12443657,27292,4,2.0
12443666,27292,3,3.5
12444723,27293,4,4.0
12444758,27293,5,5.0
12444801,27293,8,4.0
12445130,27294,5,4.0
12445260,27294,1,4.0
12446570,27295,1,3.5
12447148,27296,1,1.5
12447415,27297,1,0.5
12447686,27298,2,3.0
12448331,27299,3,2.0
12448571,27299,1,2.0
12448949,27300,4,3.0
12449012,27300,2,3.0
12449264,27301,6,3.0
12449660,27302,6,2.5
12449882,27303,0,3.0
12449982,27304,0,3.5
12450023,27304,4,3.5
12450098,27304,1,3.5
12450414,27305,1,4.5
12450641,27306,5,3.5
12451110,27307,0,4.0
12451186,27307,3,2.0
12451293,27307,1,2.0
12451447,27308,0,3.0
12451726,27309,5,5.0
12451920,27310,0,3.0
12451953,27311,0,4.0
12452110,27311,4,5.0
12452182,27311,5,5.0
12452295,27311,2,5.0
12452409,27311,1,3.0
12452644,27312,0,4.0
12452675,27312,6,3.0
12452928,27312,4,2.0
12452989,27312,21,3.0
12453000,27312,14,1.0
12453258,27312,2,4.0
12453482,27313,2,4.0
12453702,27314,0,5.0
12454315,27315,2,4.0
12454321,27316,0,3.0
12454416,27316,3,3.0
12454465,27317,6,3.0
12454504,27318,0,4.0
12454583,27318,4,5.0
12455102,27319,4,3.0
12455160,27319,2,5.0
12455474,27320,3,3.0
12455475,27320,5,3.0
12455878,27321,1,1.0
12456515,27322,4,4.0
12456539,27322,5,3.0
12456594,27322,2,4.0
12456639,27322,1,3.5
12457098,27323,6,5.0
12458017,27324,5,3.0
12458076,27325,0,1.0
12458176,27326,0,3.0
12458216,27326,14,3.0
12458345,27327,0,3.0
12459398,27328,1,1.0
12459933,27329,4,2.0
12460030,27330,1,2.0
12460271,27331,4,4.0
12460520,27332,0,1.5
12461276,27333,5,5.0
12461372,27334,1,3.0
12461423,27335,0,3.0
12461986,27336,5,5.0
12462077,27337,0,4.0
12462129,27337,4,4.0
12462202,27338,0,3.0
12462584,27338,3,2.0
12462617,27338,8,4.0
12462851,27338,2,4.0
12463108,27338,1,3.0
12463127,27338,22,2.0
12464217,27339,3,3.0
12464574,27340,1,3.5
12464873,27341,6,3.5
12464975,27342,6,2.5
12465044,27343,4,5.0
12465066,27343,5,3.0
12465329,27344,1,2.0
12466351,27345,0,4.0
12466518,27345,1,3.0
12466697,27346,5,4.0
12466843,27347,5,1.0
12467142,27347,1,2.0
12467552,27348,0,3.0
12467966,27349,0,4.0
12468071,27349,3,4.0
12468163,27349,2,4.0
12470436,27350,1,3.0
12470623,27351,0,3.0
12470645,27351,6,3.0
12470806,27351,13,1.0
12471019,27351,2,2.0
12471182,27351,1,4.0
12471198,27351,22,2.0
12471851,27352,5,4.0
12471921,27353,6,3.0
12471958,27353,4,4.0
12472108,27354,4,3.0
12472147,27354,5,4.0
12472323,27354,1,3.0
12472978,27355,2,4.0
12473395,27356,6,3.5
12473508,27356,3,1.0
12473515,27356,8,3.0
12473693,27356,1,2.0
12474076,27356,18,3.0
12474924,27357,5,2.0
12474980,27358,2,4.5
12475209,27359,5,5.0
12475327,27360,0,3.0
12475381,27360,3,1.0
12476312,27361,3,2.0
12476388,27361,1,2.0
12476549,27362,5,3.0
12476580,27362,2,4.0
12476640,27363,4,4.0
12477388,27364,0,3.5
12477687,27365,5,4.0
12477868,27365,1,1.0
12478425,27366,1,3.5
12478661,27367,0,4.0
12478897,27367,3,4.0
12478901,27367,5,5.0
12479101,27367,2,5.0
12479254,27367,1,3.0
12482017,27368,4,4.0
12482137,27369,5,3.5
12482460,27370,2,4.5
12482921,27371,2,4.0
12483042,27372,1,3.0
12483118,27373,2,4.5
12483317,27374,3,3.5
12484081,27375,4,5.0
12484154,27375,2,5.0
12485150,27376,11,3.0
12485342,27377,1,4.0
12485587,27378,5,4.0
12485864,27379,1,1.0
12486129,27380,1,3.0
12486799,27381,5,3.0
12486876,27381,2,3.0
12486944,27381,1,3.0
12487283,27382,2,4.0
12487801,27383,3,3.0
12487978,27384,5,4.5
12488188,27385,5,4.5
12488282,27385,2,3.5
12488341,27385,1,3.0
12488802,27386,5,4.0
12488931,27386,2,3.0
12489406,27387,2,3.0
12489430,27387,1,3.0
12489586,27388,5,3.5
12489608,27388,8,3.5
12490199,27389,3,2.0
12490349,27390,2,4.0
12490772,27391,0,3.0
12490972,27392,1,1.0
12491066,27393,2,4.0
12491106,27394,0,3.0
12491355,27395,1,5.0
12491684,27396,1,2.5
12492219,27397,4,2.0
12492817,27398,1,3.0
12493620,27399,2,5.0
12494466,27400,7,5.0
12495018,27401,0,1.5
12495145,27402,6,2.0
12495318,27402,3,1.0
12495339,27402,8,5.0
12495492,27402,2,4.0
12495609,27402,1,2.0
12496137,27403,1,1.0
12496641,27404,2,5.0
12496831,27405,0,2.5
12496868,27405,5,3.5
12497117,27406,1,2.0
12499462,27407,1,2.0
12499537,27408,0,3.0
12499770,27409,0,3.0
12499844,27410,0,3.0
12499952,27410,4,4.0
12500225,27410,1,3.0
12500751,27411,4,3.0
12500851,27412,2,4.0
12500862,27412,1,3.0
12500968,27413,4,4.0
12501352,27414,4,3.0
12501840,27415,3,1.0
12502004,27415,1,3.0
12502149,27416,3,2.0
12502402,27417,5,4.0
12503206,27418,5,5.0
12503395,27419,1,4.0
12503421,27420,0,3.0
12503505,27420,4,4.0
12503645,27420,22,5.0
12504187,27421,16,4.0
12504228,27421,8,5.0
12505358,27421,17,2.5
12505562,27422,1,3.0
12505703,27423,5,4.0
12506195,27424,1,4.0
12506410,27425,0,5.0
12506519,27426,2,1.0
12506614,27427,1,1.0
12506620,27428,0,2.5
12506844,27428,1,3.0
12507191,27429,1,2.0
12507275,27430,2,4.0
12507809,27431,0,3.0
12508100,27432,4,5.0
12508168,27433,8,4.0
12508658,27434,0,3.0
12508838,27434,1,3.5
12509014,27435,0,3.5
12509097,27435,2,3.0
12509130,27435,1,3.5
12509431,27436,5,3.0
12509991,27437,1,3.0
12510091,27438,1,3.0
12510274,27439,8,4.0
12510381,27439,2,3.5
12511160,27440,2,5.0
12511377,27441,4,4.0
12511483,27442,1,1.0
12511560,27443,6,4.0
12511647,27443,4,3.0
12511688,27443,5,5.0
12512402,27444,5,4.5
12512475,27444,2,3.5
12512536,27444,1,3.0
12513556,27445,18,5.0
12513734,27446,2,3.0
12514263,27447,5,3.5
12514306,27447,1,3.0
12515189,27448,6,4.0
12515231,27448,1,3.0
12515555,27449,5,5.0
12516206,27450,1,0.5
12516555,27451,0,3.0
12516955,27452,5,5.0
12517218,27453,1,3.0
12517314,27454,0,3.0
12518286,27455,1,3.0
12518468,27455,18,3.0
12518755,27456,1,2.0
12519087,27457,5,4.0
12519643,27458,5,4.0
12519714,27458,1,3.0
12521032,27459,0,5.0
12521366,27460,4,3.0
12521398,27460,5,4.0
12521469,27461,2,4.0
12522567,27462,13,4.0
12522634,27462,2,4.0
12522851,27463,1,1.0
12522986,27464,0,4.0
12523121,27465,4,4.5
12523138,27466,6,4.0
12523362,27467,2,4.0
12523473,27468,5,5.0
12523699,27469,0,5.0
12523747,27470,5,4.0
12523781,27470,1,2.5
12523982,27471,5,5.0
12524402,27472,1,3.0
12524903,27473,4,0.5
12524938,27473,3,5.0
12525069,27473,2,4.5
12525757,27473,19,4.5
12526874,27474,1,3.0
12527665,27475,1,3.0
12527952,27476,5,1.5
12528046,27476,1,3.0
12528140,27476,10,1.0
12528365,27477,1,3.5
12528578,27478,0,4.0
12528660,27478,3,3.0
12528820,27479,5,4.0
12528968,27480,2,3.5
12529249,27481,4,4.0
12529440,27482,1,3.0
12529727,27483,2,4.0
12530423,27484,0,4.0
12531335,27485,2,4.5
12531629,27486,1,3.0
12531773,27487,5,2.5
12532451,27488,2,4.5
12532500,27489,1,4.0
12532862,27490,1,3.0
12533098,27491,1,2.5
12533632,27492,0,1.5
12533894,27493,0,4.0
12535133,27494,1,3.5
12535670,27495,0,2.0
12535740,27496,0,4.0
12535873,27496,2,4.0
12535929,27496,1,4.0
12536328,27497,0,4.0
12536420,27498,0,3.0
12536432,27498,6,4.0
12536505,27498,4,4.0
12536546,27498,3,3.0
12536575,27499,0,1.0
12536736,27500,1,3.0
12536958,27501,2,4.0
12537080,27502,1,1.0
12537899,27503,0,5.0
12538018,27503,4,5.0
12538644,27504,0,3.5
12539390,27505,1,3.0
12539618,27506,4,0.5
12539742,27507,1,3.0
12539989,27508,5,4.0
12540098,27508,2,4.0
12540856,27509,0,2.5
12541038,27509,4,3.5
12541114,27509,16,2.5
12541115,27509,3,2.5
12541119,27509,5,3.0
12541270,27509,2,4.0
12541408,27509,1,3.0
12543899,27510,5,5.0
12544602,27511,1,3.0
12545025,27512,4,1.0
12545039,27513,0,3.0
12545299,27514,5,4.5
12545416,27515,2,3.0
12545635,27516,7,5.0
12545645,27516,5,5.0
12545741,27516,2,4.0
12545973,27517,0,5.0
12546067,27517,20,4.0
12546601,27518,0,2.0
12547079,27519,8,3.0
12547460,27520,2,3.0
12547740,27521,1,1.0
12547751,27522,5,5.0
12548174,27523,0,2.0
12548275,27523,16,3.0
12548276,27523,5,3.0
12548337,27523,2,2.0
12548843,27524,0,2.0
12549029,27525,1,2.0
12549185,27526,4,3.5
12549269,27527,0,4.0
12549402,27528,0,5.0
12549679,27528,4,3.0
12549756,27528,16,5.0
12549953,27529,2,4.0
12550881,27530,0,3.0
12551523,27531,3,3.0
12551833,27532,0,4.0
12552077,27532,1,2.0
12552814,27533,0,1.0
12552840,27534,4,5.0
12552856,27535,6,4.5
12553404,27536,5,3.0
12553422,27537,2,3.5
12554010,27538,5,3.0
12554040,27538,2,2.0
12554292,27539,5,2.5
12554307,27539,2,1.5
12554507,27540,1,2.0
12554642,27541,1,1.0
12555010,27542,8,4.5
12555077,27542,2,3.5
12555124,27542,1,2.5
12556287,27543,6,3.5
12556366,27543,2,3.5
12556752,27544,8,4.0
12557281,27545,1,2.5
12558734,27546,5,5.0
12558890,27547,4,3.0
12559030,27547,2,4.0
12559533,27548,5,5.0
12559899,27549,5,4.0
12560607,27550,0,3.0
12560666,27550,4,4.0
12560981,27551,2,3.5
12561262,27552,1,3.0
12561348,27553,5,3.0
12561699,27554,4,3.5
12561733,27554,5,3.0
12561803,27554,2,3.0
12561844,27554,1,3.0
12562695,27555,0,3.0
12562850,27556,4,4.0
12562885,27556,5,4.0
12562971,27556,2,3.5
12563021,27556,1,2.5
12563983,27557,4,3.5
12565332,27558,5,5.0
12565595,27559,0,1.5
12565658,27560,0,2.0
12565732,27560,5,5.0
12565879,27561,4,4.5
12565948,27562,0,3.0
12566070,27563,4,3.5
12566100,27563,5,4.0
12566177,27563,1,2.5
12566914,27564,2,3.0
12566963,27565,0,2.0
12567066,27566,5,5.0
12567084,27566,8,3.0
12567360,27567,3,0.5
12567707,27568,18,2.0
12567761,27569,3,4.0
12568559,27570,3,3.0
12568599,27570,2,5.0
12569164,27571,3,3.0
12569849,27572,1,3.0
12569882,27573,0,3.5
12569947,27573,1,2.5
12570481,27574,1,3.0
12570628,27575,4,4.5
12570863,27576,1,4.0
12571261,27577,15,4.0
12571655,27578,1,4.0
12572146,27579,2,4.0
12572565,27580,4,3.5
12572653,27580,1,4.0
12573074,27581,4,4.5
12573457,27582,5,4.0
12573472,27582,8,5.0
12573557,27582,2,4.0
12573627,27582,1,4.0
12573804,27583,5,2.0
12573893,27584,1,3.0
12574024,27585,1,0.5
12574220,27586,1,5.0
12574652,27587,2,4.0
12574760,27588,0,3.0
12574832,27588,3,3.0
12574953,27588,1,2.0
12575175,27589,0,5.0
12575226,27589,3,3.0
12575269,27590,0,3.0
12575406,27590,8,5.0
12575512,27590,2,3.0
12575851,27591,2,2.5
12575944,27591,1,3.0
12576889,27592,3,3.0
12578359,27593,6,3.0
12578393,27593,3,3.0
12578455,27594,3,0.5
12578509,27595,2,4.0
12578874,27596,2,4.0
12579328,27597,2,3.0
12579376,27597,1,1.0
12579658,27598,0,3.0
12579694,27598,14,3.0
12580003,27599,4,4.0
12580320,27600,13,3.0
12580690,27601,2,4.0
12580722,27601,1,2.0
12580871,27602,5,3.0
12580901,27602,2,3.0
12581382,27603,5,3.0
12581750,27604,5,4.0
12581895,27605,5,4.0
12582004,27605,2,4.0
12582062,27605,1,3.0
12583349,27606,1,0.5
12583387,27607,0,3.5
12583470,27607,5,4.0
12583624,27607,1,3.0
12584050,27608,1,2.0
12584197,27609,2,3.5
12584244,27609,1,3.5
12585239,27610,4,5.0
12585249,27610,3,3.0
12585472,27611,4,4.0
12585578,27612,1,3.0
12585781,27613,0,4.0
12585922,27614,0,3.0
12585943,27614,3,1.0
12585953,27615,4,4.0
12585979,27616,2,3.5
12586095,27617,5,4.0
12586101,27617,2,4.0
12586391,27618,0,3.0
12586670,27619,0,3.0
12586756,27619,4,2.5
12586797,27619,5,3.5
12586952,27619,1,3.0
12587537,27620,5,4.0
12587626,27621,4,3.5
12587768,27621,1,1.0
12588448,27622,6,4.5
12588486,27622,2,1.5
12588776,27623,1,5.0
